word;clarification;classification;endіngs;and;look;from;vars;but
Ты́та;;;;;;Tito;;
Ты́тус;;;;;;;;
Тыфлі́с;;;;;;;;
Тыцыя́н;;;;;;Tiziano;;
Тычы́на;;;;;;;;
Тышке́віч;;;;;;;;
Тэадо́р;;;;;;Theodor;;
Тэ́керэй;;;;;;Thackeray;;
Тэ́ксас;;;;;;Texas;;
Тэль-Аві́ў;;;;;;Tel-Aviv;;
Тэ́мза;;;;;;Thames;;
Тэмі́да;;;;;;;;
Тэ́рнэр;;;;;;Turner;;
Тэртулія́н;;;;;;Tertullianus;;
Тэрцы́на;;;;;;;;
Тэрэ́за;;;;;;;;
Тэрэ́спаль;;;;;;;;
Тэха́с;;;;;Тэ́ксас;;;
Тэ́чар;Ма́рґарэт Тэ́чар;;;;;Thatcher;;
Уаґаду́ґу;;;;;;Ouagadougou;;
Уа́йлд;О́скар Уа́йлд;;;;;Wilde;;
Уа́йт;Том Уа́йт;;;;;White;;
Убарэ́віч;;;;;;;;
Ува́равічы;;;;;;;;
Ува́раў;;;;;;;;
Уґа́нда;;;;;;;;
У́жупіс;;;;;Зарэ́чча;;;
Узбэкіста́н;;;;;;;;
Уі́льсан;;;;;;Wilson;;
Уі́льям;;;;;;William;;
Уі́нстан;;;;;;Winston;;
Уі́тмэн;;;;;;Whitman;;
Украі́на;;;;;;;;
Уладзікаўка́з;;;;;;;;
Уладзі́мер;;;;;;;;
Уладзісла́ў;;;;;;;;
Ула́дзя;;;;;;;;
Ула́с;;;;;;;;
Ула́саў;;;;;;;;
Ула́шчык;;;;;;;;
Улі́с;;;;;;Ulysses;;
У́лманіс;;;;;;Ulmanis;;
У́льбрыхт;;;;;;Ulbricht;;
У́льрых;;;;;;Ulrich;;
Улья́наў;;;;;;;;
Улялю́м;;;;;;;;
Умбэ́рта;;;;;;Umberto;;
Уне́жма;;;;;;;;
Уо́лтэр;;;;;;Walter;;
У́псала;;;;;;Uppsala;;
Ура́л;;;;;;;;
У́рбан;;;;;;;;
Урбана́вічус;;;;;;Urbanavičius;;
Урбано́віч;;;;;;;;
Уро́цлаў;;;;;;Wrocław;;
Урсу́ла;;;;;;;;
Урубле́ўскі;;;;;;;;
Уруґва́й;;;;;;;;
Уру́пінск;;;;;;;;
Уру́чча;;;;;;;;
Уры́цкі;;;;;;;;
Усе́валад;;;;;;;;
Усе́люб;;;;;;;;
Усясла́ў;;;;;;;;
Ушако́ў;;;;;;;;
Ушы́нскас;;;;;;Ušinskas;;
Ушы́нскі;;;;;;;;
Уэ́лс;Ге́рбэрт Уэ́лс;;;;;Wells;;
Фабэржэ́;;;;;;Fabergé;;
Фадзе́еў;;;;;;;;
Фальста́ф;;;;;;Falstaff;;
Фа́ніпаль;;;;;;;;
Фаро́с;;;;;;;;
Фа́рэнгайт;;;-та;;;Fahrenheit;;
Фасбі́ндэр;;;;;;Fassbinder;;
Фа́смэр;;;;;;;;
Фа́тыма;мясцовасьць у Партуґаліі;;;;;Fátima;;
Фаўст;;;;;;Faust;;
Феафа́н;;;;;;;;
Федаро́віч;;;;;;;;
Федаро́ўскі;;;;;;;;
Федарэ́нка;;;;;;;;
Фе́дзя;;;;;;;;
Фё́дараў;;;;;;;;
Фіґаро́;;;;;;Figaro;;
Фі́джы;;;;;;Fiji;;
Фідэ́ль;;;;;;Fidel;;
Фіё́ль;Швайпо́льт Фіё́ль;;;;;;;
Філарэ́т;;;;;;;;
Філафе́й;;;;;;;;
Фі́лбі;;;;;;Philby;;
Філіпі́ны;;;;;;;;
Філіпо́віч;;;;;;;;
Філо́н;Філо́н Кмі́та-Чарнабы́льскі;;;;;;;
Філядэ́льфія;;;;;;Philadelphia;;
Фі́ма;;;;;;;;
Фі́нберг;;;;;;;;
Фінля́ндыя;;;;;;;;
Фі́нчлі;;;;;;Finchley;;
Фінэґа́н;“Памі́нкі па Фінэґа́ну”;;;;;Finnegan;;
Фі́хтэ;;;;;;Fichte;;
Фіцджэ́ралд;;;;;;Fitzgerald;;
Фларыя́н;;;;;;;;
Фло́рыда;;;;;;Florida;;
Флябэ́р;;;;;;Flaubert;;
Фля́ндрыя;;;;;;;;
Флярэ́нцыя;;;;;;Firenze;;
Фо́лклэнды;;;;;;Falkland;;
Фо́лкнэр;Уі́льям Фо́лкнэр;;-ра;;;Faulkner;;
Фо́рман;;;;;;Forman;;
Фо́рсайт;;;;;;;;
Фо́рстэр;;;;;;Forster;;
Фра́йбурґ;;;;;;Freiburg;;
Фрало́ў;;;;;;;;
Фра́нак;;;;;;;;
Франке́віч;;;;;;;;
Франкенштэ́йн;;;;;;;;
Франко́;;;;;;;;
Фра́нкфурт;;;;;;Frankfurt;;
Франс;;;;;;France;;
Франсуа́;;;;;;François;;
Франсуа́за;Франсуа́за Саґа́н;;;;;Françoise;;
Франу́к;;;-ка́;;;;;
Франц;;;Фра́нца;;;;;
Франці́шак;;;-шка;;;;;
Францы́ск;;;;;;;;
Фра́нцыя;;;;;;;;
Франчэ́ска;;;;;;Francesco;;
Фройд;Зы́гмунд Фройд;;;;;Freud;;
Фром;Эрых Фром;;;;;Fromm;;
Фру́нзэ;Міхаі́л Фру́нзэ;<i>нязьм.</i>;;;;;;
Фры́длянд;;;;;;Friedland;;
Фры́дрых;;;;;;Friedrich;;
Фрыдрыхштра́сэ;;;;;;Friedrichstraße;;
Фры́дрых-Вільге́льм;;;;;;Friedrich-Wilhelm;;
Фры́дэбэрт;;;;;;Fridebert;;
Фрыдэ́рык;;;;;;Fryderyk;;
Фрыц;;;;;;Fritz;;
Фры́цьёф;;;;;;Fridtjof;;
Фрыш;;;;;;Frisch;;
Фры́шман;;;;;;Frischmann;;
Фрэ́дзі;Фрэ́дзі Мэ́ркуры;;;;;Freddie;;
Фрэ́дра;;;;;;Fredro;;
Фрэнк;;;;;;Frenk;;
Фрэ́нклін;Фрэ́нклін Ру́звэльт;;;;;Franklin;;
Фрэ́нсіс;;;;;;Francis;;
Фуко́;;;;;;Foucault;;
Фукс;;;;;;Fuchs;;
Фу́рманаў;;;;;;Фурманов;;
Фурс;;;;;;;;
Фур’е́;;;;;;Fourier;;
Фуэ́нтэс;;;;;;Fuentes;;
Фэдэ́цкі;;;;;;Fedecki;;
Фэ́лікс;;;;;;;;
Фэлі́ні;;;;;;Fellini;;
Фэ́ля;;;;;;;;
Фэмі́да;;;;;Тэмі́да;;;
Фэ́нікс;;;;;;;;
Фэ́рґюсан;;;;;;Fergusson;;
Фэрдына́нд;;;;;;Ferdinand;;
Фэрна́ндэс;;;;;;Fernandez;;
Фюнэ́с;Луі́ дэ Фюнэ́с;;;;;Funès;;
Хаба́раўск;;;;;;;;
Хадасе́віч;;;;;;;;
Хадке́віч;;;;;;;;
Хады́ка;;;-кі, <i>Т</i> -кам, <i>М</i> -ку;;;;;
Хажо́ва;;;;;;;;
Ха́ім;;;;;;;;
Ха́йдэгер;;;;;Га́йдэґер;;;
Ха́йкін;;;;;;;;
Халімо́н;;;;;;;;
Хало́пенічы;;;;;;;;
Хаму́ціюс;;;;;;;;
Ханаа́н;;;;;;;;
Ха́нсэн;;;;;Га́нсэн;;;
Ханты́-Мансі́йск;;;;;;;;
Ханука́;;;;;;;;
Харашке́віч;;;;;;;;
Харбі́н;;;;;;;;
Харва́тыя;;;;;;;;
Ха́ркаў;;;;;;;;
Харо́н;;;-на;;;;;
Харо́шкі;;;;;;;;
Ха́рпэр;;;;;Га́рпэр;;;
Хару́жая;Ве́ра Хару́жая;;;;;;;
Хасанбэ́к;;;;;;;;
Хасбула́таў;;;;;;;;
Хасэ́;;;;;;José;;
Хаты́нь;;;;;;;;
Хацке́віч;;;;;;;;
Ха́цкель;;;;;;;;
Ха́чынсан;;;;;Га́чынсан;;;
Хве́дар;;;;;;;;
Хве́дзька;;;;;;;;
Хвядо́с;;;;;;;;
Хе́льмут;;;;;Ге́льмут;;;
Хе́льсынкі;;;;;Ге́льсынкі;;;
Хемінгуэ́й;;;;;Гемінґуэ́й;;;
Хео́пс;;;;;;;;
Хё́йзынга;;;;;Гё́йзынґа;;;
Хікме́т;;;;;;Hikmet;;
Хірасі́ма;;;;;Гірасі́ма;;;
Хітро́ў;;;;;Гітро́ў;;;
Хічко́к;;;;;Гічко́к;;;
Хле́бнікаў;;;;;;;;
Хлябцэ́віч;;;;;;;;
Хмяльні́цкі;;;;;;;;
Хо́йнікі;;;;;;;;
Холмс;;;;;Голмс;;;
Хо́нэкер;;;;;Го́нэкер;;;
Хо́пкінс;;;;;Го́пкінс;;;
Хо́рхе;Хо́рхе Луі́с Бо́рхес;;;;;Jorge;;
Хо́цімск;;;;;;;;
Храпаві́цкі;;;;;;;;
Храпто́віч;;;;;;;;
Хру́цкі;;;;;;;;
Хрушчо́ў;;;;;;Хрущев;;
Хрыстафо́р;;;;;;;;
Хрысто́вы;;;;;;;;
Хрысто́с;;;;;;;;
Хрысьці́цель;;;;;;;;
Хрысьція́нія;;;;;;;;
Хрэно́ўскі;;;;;;;;
Хуа́н;;;;;;Juan;;
Хуанхэ́;;;;;;Huanghe;;
Ху́ліо;;;;;;Julio;;
Хэ́двіґ;;;;;Ге́двіґ;;;
Хэ́рбэрт;;;;;Гэ́рбэрт;;;
Х’юз;;;;;Г’юз;;;
Ца́дкін;;;;;;;;
Цадро́ўскі;;;;;;;;
Цана́ва;;;<i>ДМ</i> -ву, <i>Т</i> -вам;;;;;
Цапка́ла;;;;;;;;
Цвайґ;;;;;;Zweig;;
Цвэйґ;;;;;Цвайґ;;;
Це́леш;;;;;;;;
Целяха́ны;;;;;;;;
Це́рак;;;;;;;;
Церашко́віч;;;;;;;;
Церашча́тава;;;;;;;;
Цівалі́;;;;Ты́валі;;;;
Ціко́та;;;;;;;;
Цімашэ́нка;;;;;;;;
Ці́мкавічы;;;;;;;;
Цімо́хаў;;;;;;;;
Ціму́р;;;;;;;;
Ціт;;;;;;;;
Ці́та;;;;;;Tito;;
Ціто́ў;;;;;;Титов;;
Ці́ханаў;;;;;;Тихонов;;
Ціхі́ня;;;;;;;;
Ці́шка;;;;;;;;
Цой;;;;;;;;
Цыґа́нія;;;;;;;;
Цымэрма́н;;;;;;;;
Цыпру́к;;;;;;;;
Цыпрыя́н;;;;;;;;
Цыцэро́н;;;;;;Cicero;;
Цьвер;;;Цьвяры́;;;;;
Цьве́ршчына;;;;;;;;
Цьвіке́віч;;;;;;;;
Цьві́рка;;;;;;;;
Цэ́зар;;;;;;Caesar;;
Цэзо́нія;;;;;;;;
Цэйлё́н;;;;;;Ceylon;;
Цэ́льсій;;;;;;Celsius;;
Цэ́ткін;;;;;;Zetkin;;
Цю́рых;;;;;;Zürich;;
Цянь-Шань;;;;;;;;
Ця́пінскі;;;;;;;;
Цяро́хін;;;;;;;;
Цярэ́нцеў;;;;;;Терентьев;;
Цярэ́шка;;;;;;;;
Цярэ́шчанка;;;;;;;;
Цяце́рскі;;;;;;;;
Чабанмахі́;;;;;;;;
Чабатарэ́віч;;;;;;;;
Ча́вусы;;;;;;;;
Чазе́нія;;;;;;;;
Чайбалса́н;;;;;;;;
Чайко́ўскі;;;;;;;;
Ча́йльд;;;;;;Child;;
Чакуо́ліс;;;;;;Čekuolis;;
Чапа́йціс;;;;;;Čepaitis;;
Ча́плін;;;;;;Chaplin;;
Чарке́сія;;;;;;;;
Чарлз;;;;;;Charles;;
Ча́рлі;;;;;;Charlie;;
Чарнаго́рыя;;;;;;;;
Чарнамо́р’е;;;;;;;;
Чарні́гаў;;;;;;;;
Чарні́гаўшчына;;;;;;;;
Чарня́ўскі;;;;;;;;
Чаро́пка;;;;;;;;
Ча́рскі;;;;;;;;
Чартары́йскі;;;;;;;;
Чарэ́я;;;;;;;;
Часла́ў;;;;;;;;
Чаўшэ́ску;;;;;;Ceaușescu;;
Чахо́віч;;;;;;;;
Чачо́т;;;;;;;;
Чачэ́нія;;;;;;;;
Чачэ́рск;;;;;;;;
Ча́шнікі;;;;;;;;
Чжуа́н-Цзы́;;;;;;Zhuang Zi;;
Чу́дзкае во́зера;;;;;;;;
Чыгі́р;;;;;;;;
Чыгры́наў;;;;;;;;
Чыжо́ўка;;;;;;;;
Чыка́ґа;;;;;;Chicago;;
Чы́лі;;;;;;;;
Чынґісха́н;;;;;;;;
Чысьце́ц;;;Чы́стца;;;;;
Чы́сьць;;;;;;;;
Чыча́гаў;;;;;;;;
Чэйз;;;;;;Chase;;
Чэкана́ўскас;;;;;;Čekanauskas;;
Чэ́кман;;;;;;;;
Чэкмо́нас;;;;;;Čekmonas;;
Чэ́лсі;;;;;;Chelsea;;
Чэ́мер;;;;;;;;
Чэплізо́д;;;;;;Chapelizod;;
Чэ́рскі;;;;;;;;
Чэ́рчыл;;;;;;Churchill;;
Чэ́рыкаў;;;;;;;;
Чэ́сік;;;;;;;;
Чэске Будзяёвіцэ;;;;;;České Budějovice;;
Чэсь;;;;;;;;
Чэ́ся;;;;;;;;
Чэ́хаслава́ччына;;;;;;;;
Чэ́хія;;;;;;;;
Чэ Ґева́ра;;;;;;Che Guevara;;
ша́вельскі;;;;;;Ша́ўлі;;
Шаву́ра;;;;;;;;
Шаґа́л;;;;;;Chagall;;
Шаґанэ́;;;;;;;;
Шайба́к;;;;;;;;
Шаймі́еў;;;;;;;;
Шалке́віч;;;;;;;;
Шалко́ўскі;;;;;;;;
Шаляго́віч;;;;;;;;
Шамі́ль;;;;;;;;
Шамя́кін;;;;;;;;
Ша́ндар;;;;;;Sandor;;
Шанэ́ль;;;;;;;;
Шапты́цкі;;;;;;;;
Шапэ́н;;;;;;Chopin;;
Шапэнга́ўэр;;;;;;Schopenhauer;;
Шара́й;;;;;;;;
Шараме́цеў;;;;;;;;
Шардэ́н;;;;;;Chardin;;
Шарко́ўшчына;;;;;;;;
Шарль;;;;;;Charles;;
Шарэ́цкі;;;;;;;;
Шастако́віч;;;;;;;;
Шатля́ндыя;;;;;Шко́цыя;;;
Шатэ́рнік;;;;;;;;
Ша́ўлі;;;;;;;;
Шаўцо́ў;;;;;;;;
Шаўчэ́нка;;;;;;;;
Шафа́рык;;;;;;Šafařík;;
Шаці́ла;;;;;;;;
Шаці́лавічы;;;;;;;;
Шварц;;;;;;Schwarz;;
Шва́рцвальд;;;;;;Schwarzwald;;
Шварцэнэ́ґер;;;;;;Schwarzenegger;;
Швэйк;;;;;;Švejk;;
Швэйца́рыя;;;;;;;;
Швэ́цыя;;;;;;;;
Шклоў;;;Шкло́ва;;;;;
Шко́цыя;;;;;;;;
Шкра́ба;;;;;;;;
Шкялё́нак;;;;;;;;
Шлег;;;;;;;;
Шле́ґель;;;;;;Schlegel;;
Шлеерма́хер;;;;;;Schleiermacher;;
Шле́зьвіґ-Го́льштайн;;;;;;Schleswig-Holstein;;
Шлё́ґерыс;;;;;;Šliogeris;;
Шлёнск;;;;;;Śląsk;;
Шляжа́вічус;;;;;;Šleževičius;;
Шляжэ́віч;;;;;;Schleifer;;
Шля́йфэр;;;;;;;;
Шма́каў;;;;;;;;
Шмід;;;;;;;;
Шміт;;;;;;Schmidt;;
Шнарке́віч;;;;;;;;
Шніп;;;;;;;;
Шні́цлер;;;;;;Schnitzler;;
Шо́лахаў;;;;;;;;
Шпако́ўскі;;;;;;;;
Шпіле́ўскі;;;;;;;;
Шпі́ндлер;;;;;;Spindler;;
Шпрэ́ва;;;;;;Sprjewja, Spree;;
Шпэ́нґлер;;;;;;Spengler;;
Шта́йнзальц;;;;;;;;
Шта́ўбэрт;;;;;;Staubert;;
Што́льман;;;;;;Stolmann;;
Штраль;;;;;;;;
Шту́рмэр;;;;;;Sturmer;;
Шту́тґарт;;;;;;Stuttgart;;
Шты́хаў;;;;;;;;
Штэйн;;;;;;Stein;;
Штэ́йнэр;;;;;;Steiner;;
Штэ́фан;;;;;;Stefan;;
Штэ́фі;;;;;;Steffi;;
Шу́бэрт;;;;;;Schubert;;
Шу́йскі;;;;;;;;
Шукело́йць;;;;;;;;
Шульц;;;;;;Schultz;;
Шу́ман;;;;;;Schumann;;
Шумск;;;;;;;;
Шуне́йка;;;;;;;;
Шу́неўка;;;;;;;;
Шупе́нька;;;;;;;;
Шу́стэр;;;;;;Šuster;;
Шуто́віч;;;;;;;;
Шушке́віч;;;;;;;;
Шчакаці́хін;;;;;;;;
Шча́ра;;;;;;;;
Шчаўкуно́к;;;;;;;;
Шчо́рсы;;;;;;;;
Шчу́чын;;;;;;;;
Шыдло́ўскі;;;;;;;;
Шы́лер;;;;;;Schiller;;
Шы́ман;;;;;;Szymon;;
Шымане́ц;;;-нца́;;;;;
Шымано́віч;;;;;;;;
Шымано́ўскі;;;;;;;;
Шы́нклер;;;;;;;;
Шы́рлі;;;;;;;;
Шэвардна́дзэ;;;;;;;;
Шэ́ймас;;;;;;Seamus;;
Шэксьпі́р;;;;;;Shakespeare;;
Шэ́нбэрґ;;;;;;Schönberg;;
Шэ́ран;Шэ́ран Стоўн;;;;;Sharon;;
Шэ́рман;;;;;;;;
Шэрыда́н;;;;;;Sheridan;;
Э́ва;;;;;;;;
Э́ванс;;;;;;Evans;;
Эвэрэ́ст;;;;;;Everest;;
Э́ґан;;;;;;Egon;;
Эґе́йскі;;;;;;;;
Э́ґер;<i>м.</i> у Вугоршчыне;;;;;Eger;;
Эґі́дыюс;;;;;;Egidijus;;
Эґі́пэт;;;;;;;;
Э́двард;;;-да;;;Edward;;
Э́двін;;;-на;;;Edwin;;
Эдґа́р;;;-ра;;;Edgar;;
Эдзіге́й;;;;;Едыге́й;;;
Эдму́нд;;;-да;;;Edmund;;
Эдуа́рд;;;-да;;;;;
Эдынбу́рґ;<i>стал.</i> Шкоцыі;;-ґу;;;Edinburgh;;
Эды́п;;;-па;;;Oedipus;;
Эдэ́м;;;-му;;;;;
Эжэ́н;;;-на;;;Eugène;;
Э́зра;;;;;;Ezra;;
Эзэкіэ́ль;;<i>кат.</i>;;Езэкіі́ль;;;;
Эйдрыґе́віч;;;;;;;;
Эйдрыґя́вічус;;;;;;Eidrigevič;;
Эйдуке́віч;;;;;;;;
Э́ймант;;;;;;;;
Эйнштэ́йн;;;;;;Einstein;;
Э́йрэ;;;;;;;;
Э́йсмант;;;;;;;;
Эйфэ́лева ве́жа;;;;;;;;
Эйфэ́ль;;;;;;Eiffel;;
Э́йчысан;;;;;;Aitchison;;
Эйшы́шкі;;;Эйшы́шак;;;;;
Э́ка Умбэ́рта;;;;;;Eco Umberto;;
Эклезія́ст;;;-та;;;;;
Э́ла;;;;;;;;
Э́лвіс;;;;;;Elvis;;
Элеано́ра;;;;;;;;
Эле́н;;;;;;Hélène;;
Э́ліёт;;;;;;Eliot;;
Элі́за;;;;;;;;
Элі́забэт;;;;;;Elizabeth;;
Элізабэ́та;;;;;;;;
Э́ліс;;;;;;Alice;;
Элі́ста;;;;;;;;
Элія́гу;;;;;;Eliyahu;;
Э́лтан;;;;;;Elton;;
Э́льба;;;;;;Elbe;;
Эльдара́да;;;;;;;;
Эльза́с;;;;;;Alsace;;
Элюа́р;;;;;;Éluard;;
Э́ля;;;;;;;;
Эмануі́л;;;;;;;;
Эманюэ́ль;;;;;;Emanuelle;;
Э́мі;;;;;;Emi;;
Эмі́лія;;;;;;;;
Эміра́ты;;;;;;;;
Э́мэрсан;;;;;;Emerson;;
Э́нґельс;;;;;;Engels;;
Э́ндру;;;;;;Andrew;;
Эно́х;;;;;;;;
Энры́ка;;;;;;Enrico;;
Э́нтані;;;;;;Anthony;;
Энэі́да;;;;;;;;
Эо́н;;;;;;;;
Эпіма́х-Шыпі́ла;;;;;;;;
Эплба́ўм;;;;;;;;
Эпштэ́йн;;;;;;;;
Эра́зм;;;;;;Erasmus;;
Эрвэ́;;;;;;Hervé;;
Э́ркерт;;;;;;Erkert;;
Эрміта́ж;;;;;;;;
Эрнані́;;;;;;Hernani;;
Эрнст;;;;;;Ernst;;
Эрнэ́ст;;;;;;;;
Э́рык;;;;;;Eric;;
Э́рыка;;;;;;;;
Э́рых;;;;;;Erich;;
Эрэнкро́йц;;;;;;Ehrenkreuz;;
Эрэ́ці;;;;;;;;
Эстля́ндыя;;;;;;;;
Эсто́нія;;;;;;;;
Эстэ́р;;;;;;Esther;;
Эсхі́л;;;;;;Aeschylus;;
Э́твуд;;;;;;Atwood;;
Этыё́пія;;;;;;;;
Этэ́ль;;;;;;Ethel;;
Эўґе́ніюс;;;;;;Eugenijus;;
Эўдакі́я;;;;;;;;
Эўра́зія;;;;;;;;
Эўразьвя́з;;;-зу;;;;;
Эўрафо́рум;;;-му;;;;;
Эўро́па;;;;;;;;
Эўрыды́ка;;;;;;;;
Эўрыпі́д;;;;;;Euripides;;
Эўфрасі́ня;;;;;;;;
Эўфра́т;;;;;;Euphrates;;
Э́шфард;месты ў розн. краінах;;;;;Ashford;;
Ю́гансан;;;;;;Johansson;;
Югасла́вія;;;;;;;;
Юдзі́ф;;<i>нязьм., прав.</i>;;Юды́та;;;;
Юдо́він;;;"-на, <i>Т</i> -ным, <i>М</i> -ну; <i>Р мн.</i> -ных, <i>чый:</i> Юдо́вінаў";;;;;
Юды́та;;<i>кат.</i>;;Юдзі́ф;;;;
Ю́зік;;;-ка, <i>чый:</i> Ю́зікаў;;;;;
Ю́зэф;;;-фа, <i>М</i> -фу;;;Józef;;
Ю́кан;;;-ну, <i>М</i> -ну;;;Yukon;;
Юката́н;;;-ну, <i>М</i> -ну;;;Yucatan;;
Ю́лі;;;Ю́лія, <i>М</i> Ю́лію, <i>чый:</i> Ю́ліеў;;;;;
Ю́ліюс;;;Ю́ліюса, <i>М</i> Ю́ліюсу, <i>чый:</i> Ю́ліюсаў;;;Julius;;
Ю́ліюш;;;Ю́ліюша, <i>М</i> Ю́ліюшу;;;Juliusz;;
Ю́лія;;;Ю́ліі, <i>чый:</i> Ю́лін;;;;;
Юлія́н;;;Юлія́на, <i>М</i> Юлія́ну, <i>чый:</i> Юлія́наў;;;;;
Юлія́на;;;Юлія́ны, <i>М</i> Юлія́не, <i>чый:</i> Юлія́нін;;;;;
Юльля́на;;;Юльля́ны, <i>М</i> Юльля́не, <i>чый:</i> Юльля́нін;;;;;
Юлья́н;;;Юлья́на, <i>М</i> Юлья́ну, <i>чый:</i> Юлья́наў;;;;;
Юлья́на;;;Юлья́ны, <i>М</i> Юлья́не, <i>чый:</i> Юлья́нін;;;;;
Ю́ля;;;Ю́лі, <i>чый:</i> Ю́лін;;;;;
Ю́м;;;Ю́ма, <i>М</i> Ю́му, <i>чый:</i> Ю́маў;;;Hume;;
Ю́на;;;;;;;;
Ю́нґ;;;Ю́нґа, <i>М</i> Ю́нґу, <i>чый:</i> Ю́нґаў;;;Jung;;
Ю́ндзіл;;;;;;Jundziłł;;
ЮНЭ́СКА;;<i>нязьм.</i>;;;;UNESCO;;
Юпі́тэр;;;"-ра, <i>М</i> -ру; <i>Р мн.</i> -раў";;;;;
Ю́ра;;;-ры, <i>М</i> -ру, <i>чый:</i> Ю́раў;;;;;
Ю́равіцкі;;;;;;;;
Ю́равічы;;;-чаў;;;;;
Юра́сь;;;-ся́, <i>М</i> -сю́, <i>чый:</i> Юрасё́ў;;;;;
Юра́це;;;;;;Jūratė;;
Юра́цішкі;;;-шак;;;;;
Ю́рґа;;;;;;Jurga;;
Ю́рґен;;;;;;Jürgen;;
Ю́рґіс;;;;;;Jurgis;;
Юрґі́та;;;;;;Jurgita;;
Ю́рка;;;-кі, <i>М</i> -ку, <i>чый:</i> Ю́ркаў;;;;;
Юркаве́ц;;;-аўца́, <i>М</i> -аўцу́, <i>чый:</i> Юркаўцо́ў;;;;;
Ю́рчанка;;;-кі, <i>М</i> -ку, <i>чый:</i> Ю́рчанкаў;;;;;
Юршэ́нас;;;-са, <i>М</i> -су, <i>чый:</i> Юршэ́насаў;;;Juršėnas;;
Ю́ры;;;-рыя, <i>М</i> -рыю, <i>чый:</i> Ю́рыеў;;;;;
Юрэ́віч;;;-ча, <i>М</i> -чу, <i>чый:</i> Юрэ́вічаў;;;;;
Ю́р’я;;;;;;;;
Юста́пчык;;;-ка, <i>М</i> -ку, <i>чый:</i> Юста́пчыкаў;;;;;
Юсты́на;;;-ны, <i>М</i> -не, <i>чый:</i> Юсты́нін;;;;;
Юстынія́н;;;-ка, <i>М</i> -ку, <i>чый:</i> Юстынія́наў;;;;;
Юсьці́нас;;;;;;Justinas;;
Ютля́ндыя;;;;;;;;
Юхнаве́ц;;;-аўца́, <i>М</i> -аўцу́, <i>чый:</i> Юхнаўцо́ў;;;;;
Юхо́;;;;;;;;
Яга́йла;;;;;;;;
Яга́йлавіч;;;;;;;;
Яга́нэсбурґ;;;-ґу, <i>М</i> -ґу;;;Johannesburg;;
Яго́р;;;;;;;;
Яго́раў;;;;;;;;
Ядві́га;;;;;;;;
Ядві́гін Ш.;;;;;;;;
Ядві́ся;;;;;;;;
Я́дзя;;;;;;;;
Язафа́т;;;;;;;;
Язахва́т;;;;;;;;
Язэ́п;;;;;;;;
Я́ік;;;;;;;;
Якабсо́н;;;;;;;;
Якалцэ́віч;;;;;;;;
Я́каў;;;;;;;;
Я́каўлеў;;;;;;;;
Якімо́віч;;;;;;;;
Яку́б;;;;;;;;
Якубо́віч;;;;;;;;
Яку́тыя;;;;;;;;
Яку́цк;;;;;;;;
Я́кштас;;;;;;Jakštas;;
Якшу́к;;;;;;;;
Ялбжыко́ўскі;;;;;;Jałbrzykowski;;
Я́лта;;;;;;;;
Ялу́гін;;;;;;;;
Яма́га;;;;;;Yamaha;;
Яме́лька;;;;;;;;
Яме́ля;;;;;;;;
Ян;;;;;;;;
Я́начка;;;;;;;;
Яндарбі́еў;;;;;;;;
Яні́на;;;;;;;;
Яні́шчыц;;;;;;;;
Я́нка;;;;;;;;
Янкеле́віч;;;;;;;;
Янко́ўскі;;;;;;;;
Яно́віч;;;;;;;;
Яно́ўскі;;;;;;;;
Януа́ры;;;;;;;;
Яну́к;;;;;;;;
Я́нуш;;;;;;;;
Янушке́віч;;;;;;;;
Янчу́к;;;;;;;;
Янчэ́ўскі;;;;;;;;
Я́ня;;;;;;;;
Япо́нія;;;;;;;;
Ярамі́р;;;;;;;;
Ярасла́віч;;;;;;;;
Ярасла́ў;;;;;;;;
Ярасла́ўна;;;;;;;;
Ярасла́ўскі;;;;;;;;
Я́рац;;;;;;;;
Ярда́нія;;;;;;;;
Ярмо́ленка;;;;;;;;
Ярмо́шын;;;;;;;;
Яро́менка;;;;;;;;
Яро́мка;;;;;;;;
Ярузэ́льскі;;;;;;Jaruzelski;;
Яры́ла;;;;;;;;
Ярэ́міч;;;;;;;;
Я́сельда;;;;;;;;
Ясе́нін;;;;;;;;
Ясі́нскі;;;;;;;;
Яске́віч;;;;;;;;
Я́спэрс;;;;;;Jaspers;;
Я́сь;;;;;;;;
Я́ська;;;;;;;;
Яўге́н;;;;;;;;
Яўгі́ня;;;;;;;;
Яўлі́нскі;;;;;;;;
Яўне́віч;;;;;;;;
Яўсе́еў;;;;;;;;
Яўтухо́віч;;;;;;;;
Яўхі́м;;;;;;;;
Яфі́мава;;;;;;;;
Яфрэ́м;;;;;;;;
Яфрэ́маў;;;;;;;;
Я́цак;;;;;;;;
Яцке́віч;;;;;;;;
